article_id,title,year,issue,volume,pages,volumn_page,pdf_url,doi
art13687,TARC/CCL17 基因多态性与川崎病及其临床特征的相关性分析,2015,7,17,668-671,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.005,https://doi.org/10.7499/j.issn.1008-8830.2015.07.005
art13692,肥胖儿童黑色棘皮病与脂肪因子和代谢综合征的关系,2015,7,17,672-676,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.006,https://doi.org/10.7499/j.issn.1008-8830.2015.07.006
art13699,穿孔素基因多态性与儿童噬血细胞综合征的相关性研究,2015,7,17,677-682,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.007,https://doi.org/10.7499/j.issn.1008-8830.2015.07.007
art13693,Erb 点刺激在儿童吉兰-巴雷综合征早期诊断中的作用,2015,7,17,683-686,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.008,https://doi.org/10.7499/j.issn.1008-8830.2015.07.008
art13683,弓形虫感染患儿淋巴细胞亚群及干扰素-γ 的变化及临床意义,2015,7,17,687-691,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.009,https://doi.org/10.7499/j.issn.1008-8830.2015.07.009
art13697,哮喘患儿对长程控制治疗反应性的差异及其相关因素分析,2015,7,17,692-697,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.010,https://doi.org/10.7499/j.issn.1008-8830.2015.07.010
art13698,哮喘患儿体重指数与血清炎性因子水平对哮喘控制的影响,2015,7,17,698-701,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.011,https://doi.org/10.7499/j.issn.1008-8830.2015.07.011
art13700,以胸闷为主诉的不典型支气管哮喘患儿激发试验前后的肺功能特点,2015,7,17,702-705,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.012,https://doi.org/10.7499/j.issn.1008-8830.2015.07.012
art13688,儿童肺炎链球菌脑膜炎的临床特点及耐药性分析,2015,7,17,706-709,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.013,https://doi.org/10.7499/j.issn.1008-8830.2015.07.013
art13689,317 例儿童化脓性脑膜炎临床分析,2015,7,17,710-714,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.014,https://doi.org/10.7499/j.issn.1008-8830.2015.07.014
art13690,阿立哌唑治疗儿童抽动障碍疗效和安全性的Meta 分析,2015,7,17,715-720,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.015,https://doi.org/10.7499/j.issn.1008-8830.2015.07.015
art13691,儿童注意缺陷多动障碍家庭危险因素的Meta 分析,2015,7,17,721-725,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.016,https://doi.org/10.7499/j.issn.1008-8830.2015.07.016
art13695,生物和家庭因素对汉语儿童词汇和智能发展的影响,2015,7,17,726-730,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.017,https://doi.org/10.7499/j.issn.1008-8830.2015.07.017
art13694,雷帕霉素逆转大鼠肺动脉高压的作用机制研究,2015,7,17,731-735,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.018,https://doi.org/10.7499/j.issn.1008-8830.2015.07.018
art13696,脐血单个核细胞移植联合高压氧治疗对新生大鼠缺氧缺血性脑损伤的影响,2015,7,17,736-740,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.019,https://doi.org/10.7499/j.issn.1008-8830.2015.07.019
art13701,男性幼儿体检发现转氨酶升高——发现肝豆状核变性两处新的错义突变,2015,7,17,741-743,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.020,https://doi.org/10.7499/j.issn.1008-8830.2015.07.020
art13702,新型腹膜透析装置在抢救新生儿高钾血症中的应用,2015,7,17,744-746,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.021,https://doi.org/10.7499/j.issn.1008-8830.2015.07.021
art13703,电子支气管镜在婴幼儿呼吸困难疾病诊治中的应用价值,2015,7,17,747-750,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.022,https://doi.org/10.7499/j.issn.1008-8830.2015.07.022
art13704,儿童主动脉缩窄5 例临床分析,2015,7,17,751-752,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.023,https://doi.org/10.7499/j.issn.1008-8830.2015.07.023
art13705,22-三体综合征1 例报告,2015,7,17,753-754,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.024,https://doi.org/10.7499/j.issn.1008-8830.2015.07.024
art13706,以大细胞性贫血为突出表现的甲基丙二酸血症1 例,2015,7,17,755-756,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.025,https://doi.org/10.7499/j.issn.1008-8830.2015.07.025
art13707,经典Wnt 信号通路在心脏瓣膜发育中的作用,2015,7,17,757-762,https://www.zgddek.com/CN/Y2015/V17/I7,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.07.026,https://doi.org/10.7499/j.issn.1008-8830.2015.07.026
art13708,肥胖对中枢性性早熟女童GnRH激发试验促黄体生成素峰值及相关激素的影响,2015,8,17,763-768,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.001,https://doi.org/10.7499/j.issn.1008-8830.2015.08.001
art13712,cbIC型甲基丙二酸血症基因型与临床表型及疗效的关系,2015,8,17,769-774,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.002,https://doi.org/10.7499/j.issn.1008-8830.2015.08.002
art13714,丙酮酸脱氢酶缺乏症PDHA1基因的一个新突变及其致病性鉴定,2015,8,17,775-779,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.003,https://doi.org/10.7499/j.issn.1008-8830.2015.08.003
art13715,肾上腺糖皮质激素联合乌司他丁治疗儿童川崎病的非随机对照临床研究,2015,8,17,780-785,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.004,https://doi.org/10.7499/j.issn.1008-8830.2015.08.004
art13721,儿童初发IgA肾病肾病综合征型的临床特点,2015,8,17,786-791,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.005,https://doi.org/10.7499/j.issn.1008-8830.2015.08.005
art13725,高迁移率族蛋白1在过敏性紫癜患儿血清中的表达及意义,2015,8,17,792-795,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.006,https://doi.org/10.7499/j.issn.1008-8830.2015.08.006
art13726,血液灌流治疗对过敏性紫癜患儿血清IL-23及IL-17水平的影响及意义,2015,8,17,796-799,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.007,https://doi.org/10.7499/j.issn.1008-8830.2015.08.007
art13722,呼出气一氧化氮浓度测定在儿童支气管哮喘和咳嗽变异性哮喘中的诊断价值,2015,8,17,800-805,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.008,https://doi.org/10.7499/j.issn.1008-8830.2015.08.008
art13713,儿童血清过敏原与哮喘发生关系的探讨,2015,8,17,806-810,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.009,https://doi.org/10.7499/j.issn.1008-8830.2015.08.009
art13729,ZNF365基因多态性与儿童支气管哮喘的相关性,2015,8,17,811-814,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.010,https://doi.org/10.7499/j.issn.1008-8830.2015.08.010
art13716,婴幼儿喘息性社区获得性肺炎患儿血清炎症因子的变化,2015,8,17,815-818,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.011,https://doi.org/10.7499/j.issn.1008-8830.2015.08.011
art13730,伊马替尼治疗儿童Ph阳性急性淋巴细胞白血病的疗效和安全性,2015,8,17,819-824,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.012,https://doi.org/10.7499/j.issn.1008-8830.2015.08.012
art13717,CD58在儿童急性B淋巴细胞白血病中的表达及其用于微小残留病检测的可行性研究,2015,8,17,825-829,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.013,https://doi.org/10.7499/j.issn.1008-8830.2015.08.013
art13728,6~12月龄婴儿缺铁性贫血的危险因素分析及对神经心理发育的影响,2015,8,17,830-836,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.014,https://doi.org/10.7499/j.issn.1008-8830.2015.08.014
art13718,注意缺陷多动障碍患儿血清25羟基维生素D水平的检测,2015,8,17,837-840,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.015,https://doi.org/10.7499/j.issn.1008-8830.2015.08.015
art13719,早产儿胼胝体生长率与智力运动发育的相关性研究,2015,8,17,841-846,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.016,https://doi.org/10.7499/j.issn.1008-8830.2015.08.016
art13723,两种辅助通气方式治疗极低出生体重儿呼吸窘迫综合征临床疗效分析,2015,8,17,847-851,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.017,https://doi.org/10.7499/j.issn.1008-8830.2015.08.017
art13724,预防性使用益生菌对降低极低出生体重早产儿坏死性小肠结肠炎发病率和病死率的Meta分析,2015,8,17,852-858,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.018,https://doi.org/10.7499/j.issn.1008-8830.2015.08.018
art13720,脂多糖诱导脓毒症大鼠远期脑线粒体损伤的初步研究,2015,8,17,859-863,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.019,https://doi.org/10.7499/j.issn.1008-8830.2015.08.019
art13731,非甲基化CpG-ODN对卵清蛋白致食物过敏幼鼠血清TGF-β的影响及免疫调节作用,2015,8,17,864-868,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.020,https://doi.org/10.7499/j.issn.1008-8830.2015.08.020
art13727,人脐带间充质干细胞治疗急性移植物抗宿主病的疗效观察,2015,8,17,869-872,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.021,https://doi.org/10.7499/j.issn.1008-8830.2015.08.021
art13732,神经纤维瘤病1型脑内MRI异常信号分析,2015,8,17,873-876,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.022,https://doi.org/10.7499/j.issn.1008-8830.2015.08.022
art13709,纤维支气管镜检查在新生儿喉喘鸣病因诊断中的价值,2015,8,17,877-879,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.023,https://doi.org/10.7499/j.issn.1008-8830.2015.08.023
art13710,改良腹膜透析术治疗新生儿心脏手术后急性肾功能衰竭,2015,8,17,880-883,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.024,https://doi.org/10.7499/j.issn.1008-8830.2015.08.024
art13711,儿童原发性痛风1例报告,2015,8,17,884-885,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.025,https://doi.org/10.7499/j.issn.1008-8830.2015.08.025
art13733,儿童孤独症谱系障碍的治疗研究进展,2015,8,17,886-892,https://www.zgddek.com/CN/Y2015/V17/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.08.026,https://doi.org/10.7499/j.issn.1008-8830.2015.08.026
art13734,宫内发育迟缓早产儿生后生长迟缓对早期神经发育的影响,2015,9,17,893-897,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.001,https://doi.org/10.7499/j.issn.1008-8830.2015.09.001
art13735,"2',5'-寡腺苷酸合成酶1基因多态性与自发性早产和胎膜早破易感性的病例对照研究",2015,9,17,898-902,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.002,https://doi.org/10.7499/j.issn.1008-8830.2015.09.002
art13736,7个血友病A家系基因型与临床表型分析,2015,9,17,903-907,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.003,https://doi.org/10.7499/j.issn.1008-8830.2015.09.003
art13748,广西地区595例HbH病患儿基因型与临床检验特点分析,2015,9,17,908-911,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.004,https://doi.org/10.7499/j.issn.1008-8830.2015.09.004
art13749,儿童不同过敏性疾病的过敏原构成分析,2015,9,17,912-917,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.005,https://doi.org/10.7499/j.issn.1008-8830.2015.09.005
art13737,生物学标志物对儿童过敏性紫癜诊断价值的评价,2015,9,17,918-921,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.006,https://doi.org/10.7499/j.issn.1008-8830.2015.09.006
art13738,血清降钙素原在早期判断婴儿捂热综合征严重程度中的价值,2015,9,17,922-926,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.007,https://doi.org/10.7499/j.issn.1008-8830.2015.09.007
art13739,儿童川崎病并发冠状动脉损害的危险因素分析,2015,9,17,927-931,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.008,https://doi.org/10.7499/j.issn.1008-8830.2015.09.008
art13740,儿童多重耐药肺炎克雷伯杆菌脓毒症感染的危险因素分析,2015,9,17,932-936,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.009,https://doi.org/10.7499/j.issn.1008-8830.2015.09.009
art13742,呼吸道吸出物MP-DNA检测对儿童肺炎支原体肺炎诊断的临床意义,2015,9,17,937-941,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.010,https://doi.org/10.7499/j.issn.1008-8830.2015.09.010
art13741,肺泡灌洗液Th17细胞水平对脓毒症急性肺损伤患儿预后的影响,2015,9,17,942-945,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.011,https://doi.org/10.7499/j.issn.1008-8830.2015.09.011
art13743,小儿重症监护室患者院内感染阴沟肠杆菌发生的时间序列分析,2015,9,17,946-949,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.012,https://doi.org/10.7499/j.issn.1008-8830.2015.09.012
art13745,C-反应蛋白、血沉、乳酸脱氢酶及血清铁蛋白联合检测对儿童发热待查病因诊断价值的探讨,2015,9,17,950-955,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.013,https://doi.org/10.7499/j.issn.1008-8830.2015.09.013
art13744,高容量血液滤过对脓毒性休克患儿血流动力学及血管内皮通透性的影响,2015,9,17,956-960,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.014,https://doi.org/10.7499/j.issn.1008-8830.2015.09.014
art13746,小儿危重病例评分在重症手足口病病情及预后评估中的作用,2015,9,17,961-964,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.015,https://doi.org/10.7499/j.issn.1008-8830.2015.09.015
art13747,甲基丙二酸尿症合并同型半胱氨酸血症心血管系统受累10例临床分析及随访,2015,9,17,965-970,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.016,https://doi.org/10.7499/j.issn.1008-8830.2015.09.016
art13750,肝窦阻塞综合征12例临床分析,2015,9,17,971-974,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.017,https://doi.org/10.7499/j.issn.1008-8830.2015.09.017
art13751,儿童心电监护电极位置的改良研究,2015,9,17,975-979,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.018,https://doi.org/10.7499/j.issn.1008-8830.2015.09.018
art13752,血清锌与儿童注意缺陷多动障碍关系的Meta分析,2015,9,17,980-983,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.019,https://doi.org/10.7499/j.issn.1008-8830.2015.09.019
art13754,枸橼酸咖啡因对新生大鼠缺氧缺血性脑损伤后髓鞘碱性蛋白的影响,2015,9,17,984-988,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.020,https://doi.org/10.7499/j.issn.1008-8830.2015.09.020
art13753,红花注射液对白血病HEL细胞增殖和凋亡的影响及相关机制探讨,2015,9,17,989-993,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.021,https://doi.org/10.7499/j.issn.1008-8830.2015.09.021
art13755,哮喘小鼠气道重塑过程中CD4+CD25+调节性T细胞和Th17细胞表达的动态变化,2015,9,17,994-1000,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.022,https://doi.org/10.7499/j.issn.1008-8830.2015.09.022
art13757,eNOS和NADPH氧化酶在慢性缺氧条件下小鼠肺组织中表达关系的研究,2015,9,17,1001-1006,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.023,https://doi.org/10.7499/j.issn.1008-8830.2015.09.023
art13756,维生素D受体在病毒性心肌炎小鼠心肌中的表达,2015,9,17,1007-1012,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.024,https://doi.org/10.7499/j.issn.1008-8830.2015.09.024
art13758,先天性膈疝继发新生儿持续肺动脉高压的研究进展,2015,9,17,1013-1019,https://www.zgddek.com/CN/Y2015/V17/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2015.09.025,https://doi.org/10.7499/j.issn.1008-8830.2015.09.025
art13831,经鼻同步间歇指令通气在重度呼吸窘迫综合征早产儿撤机后的应用,2016,1,18,1-5,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.001,https://doi.org/10.7499/j.issn.1008-8830.2016.01.001
art13832,容量目标通气治疗新生儿呼吸窘迫综合征的疗效,2016,1,18,6-9,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.002,https://doi.org/10.7499/j.issn.1008-8830.2016.01.002
art13833,1108例新生儿呼吸衰竭的临床流行病学特征,2016,1,18,10-14,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.003,https://doi.org/10.7499/j.issn.1008-8830.2016.01.003
art14079,亚洲新生儿国际学术研讨会会议通知,2016,1,18,14-14,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/14079,
art13836,早期早产儿动脉导管未闭发生的危险因素的病例对照研究,2016,1,18,15-19,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.004,https://doi.org/10.7499/j.issn.1008-8830.2016.01.004
art13834,新生儿维生素D水平与孕母维生素D水平的关系,2016,1,18,20-23,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.005,https://doi.org/10.7499/j.issn.1008-8830.2016.01.005
art13837,尿神经导向因子-1和肾损伤分子-1对窒息后新生儿急性肾损伤的诊断价值探讨,2016,1,18,24-28,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.006,https://doi.org/10.7499/j.issn.1008-8830.2016.01.006
art13840,川崎病致肾动脉损害的探讨,2016,1,18,29-33,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.007,https://doi.org/10.7499/j.issn.1008-8830.2016.01.007
art13841,MLPA技术检测儿童ETV6/RUNX1+急性淋巴细胞白血病基因拷贝数的变异,2016,1,18,34-38,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.008,https://doi.org/10.7499/j.issn.1008-8830.2016.01.008
art14080,2016 年《中国当代儿科杂志》征稿征订启事,2016,1,18,38-38,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/14080,
art13826,住院呼吸道感染患儿博卡病毒检测分析,2016,1,18,39-43,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.009,https://doi.org/10.7499/j.issn.1008-8830.2016.01.009
art13829,苏州地区14994例儿童呼吸道感染细菌病原学特点,2016,1,18,44-50,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.010,https://doi.org/10.7499/j.issn.1008-8830.2016.01.010
art13830,5150例急性下呼吸道感染儿童呼吸道病毒检测结果分析,2016,1,18,51-54,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.011,https://doi.org/10.7499/j.issn.1008-8830.2016.01.011
art14081,《中国当代儿科杂志》投稿须知(一),2016,1,18,54-54,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/14081,
art13828,肥胖对哮喘儿童治疗效果及肺功能的影响,2016,1,18,55-60,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.012,https://doi.org/10.7499/j.issn.1008-8830.2016.01.012
art13835,学龄双生子儿童焦虑抑郁与5-HTTLPR基因多态性的关系,2016,1,18,61-66,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.013,https://doi.org/10.7499/j.issn.1008-8830.2016.01.013
art13838,幼儿发育落后间断抽搐8个月,2016,1,18,67-71,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.014,https://doi.org/10.7499/j.issn.1008-8830.2016.01.014
art13842,白藜芦醇对高氧诱导早产儿外周血单个核细胞氧化应激损伤的影响及其机制研究,2016,1,18,72-77,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.015,https://doi.org/10.7499/j.issn.1008-8830.2016.01.015
art13843,新生大鼠缺氧缺血脑损伤时脑组织STAT3信号通路的作用,2016,1,18,78-84,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.016,https://doi.org/10.7499/j.issn.1008-8830.2016.01.016
art13839,琥珀酸对惊厥幼鼠小脑浦肯野细胞的保护作用,2016,1,18,85-93,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.017,https://doi.org/10.7499/j.issn.1008-8830.2016.01.017
art13827,巨噬细胞与红系造血的关系,2016,1,18,94-99,https://www.zgddek.com/CN/Y2016/V18/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.01.018,https://doi.org/10.7499/j.issn.1008-8830.2016.01.018
art14011,母乳喂养的研究进展,2016,10,18,921-925,https://www.zgddek.com/CN/Y2016/V18/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.10.001,https://doi.org/10.7499/j.issn.1008-8830.2016.10.001
art14012,母乳喂养的表观遗传效应,2016,10,18,926-930,https://www.zgddek.com/CN/Y2016/V18/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.10.002,https://doi.org/10.7499/j.issn.1008-8830.2016.10.002
art14013,早产儿经母乳获得性巨细胞病毒感染的研究现状,2016,10,18,931-936,https://www.zgddek.com/CN/Y2016/V18/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.10.003,https://doi.org/10.7499/j.issn.1008-8830.2016.10.003
art14106,2016年《中国当代儿科杂志》征稿征订启事,2016,10,18,936-936,https://www.zgddek.com/CN/Y2016/V18/I10,https://www.zgddek.com/CN/PDF/14106,
art14001,母乳喂养质量改进对极低和超低出生体重儿亲母母乳喂养率的影响,2016,10,18,937-942,https://www.zgddek.com/CN/Y2016/V18/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2016.10.004,https://doi.org/10.7499/j.issn.1008-8830.2016.10.004
