article_id,title,authors,doi,detail_url,pdf_url,issue_url
1067,乳腺浸润性微乳头状癌(IMPC) 29例临床分析,"陈宏亮,丁昂△,王富文,宋晖,孙建,殷初阳",https://doi.org/10.3969/j.issn.16728467.2015.01.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1067,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1068,聚己内酯-碳酸亚乙酯［Poly(CL-EC)］和血管内皮生长因子(VEGF)静电混纺支架的构建及其生物学性能,"史振宇1△,张祥满1,陈枫2,符伟国1",https://doi.org/10.3969/j.issn.16728467.2015.01.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1068,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1069,小鼠杏仁核脑区(CeA)中单核细胞趋化因子(MCP-1)及其受体CCR2在慢性炎症性疼痛过程中的作用,"董玉林1,曹德利2,张志军1,高永静2,倪衡建1△",https://doi.org/10.3969/j.issn.16728467.2015.01.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1069,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1070,不同垂体瘤对男性垂体-性腺轴影响的比较分析,"张跃辉1,周任远1△,施国伟1,李文纲2",https://doi.org/10.3969/j.issn.16728467.2015.01.011,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.011,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1070,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1071,冠状动脉左主干(LMCA)完全闭塞致急性心肌梗死(AMI) 25例临床分析,"黎音亮▲,胡嘉禄▲,颜彦△,葛均波",https://doi.org/10.3969/j.issn.16728467.2015.01.012,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.012,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1071,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1072,红景天对异丙肾上腺素(ISO)致大鼠急性心肌缺血的保护作用,"尹博1,马丁1,陈鹴1,柴昉1,张惠琴2,马淑兰2△",https://doi.org/10.3969/j.issn.16728467.2015.01.013,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.013,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1072,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1073,股骨头坏死(ONFH)患者滑膜组织来源的类成纤维细胞对人Burkitt淋巴瘤(BL) Raji细胞增殖的影响,"王翠1,何崇儒2,吴礼杨3,钟扬1,孙庆文1△",https://doi.org/10.3969/j.issn.16728467.2015.01.014,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.014,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1073,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1074,工作场所健康文化和组织健康量表的修订及评价,"贾英男1,武晓宇2,李光耀2,王拥庆3,傅华1△",https://doi.org/10.3969/j.issn.16728467.2015.01.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1074,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1075,川芎嗪激活核因子相关因子-2 (Nrf-2)抑制高脂饮食喂养的Apo-E基因敲除小鼠的动脉粥样硬化,"马慧,任卫英,袁颖,沈继平,胡予△",https://doi.org/10.3969/j.issn.16728467.2015.01.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1075,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1076,股骨远端开放楔形截骨治疗中青年膝外翻畸形的临床效果,"张丰经1,林华刚2,刘晨宏2,张昊1,杨开明1△",https://doi.org/10.3969/j.issn.16728467.2015.01.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1076,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1077,缩窄性心包炎再次心包剥脱术的中远期结果,"邓隆1,2;王春生1,2;洪涛1,2△;丁文军1,2;宋凯1,2;潘荪1,2;郑佳予1,2;陈志强1,2",https://doi.org/10.3969/j.issn.16728467.2015.01.018,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.018,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1077,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1078,二尖瓣成形术治疗感染性心内膜炎(IE)的中长期疗效,"陈金淼1,2▲何晨1,2▲王春生1,2洪涛1,2△丁文军1,2赵东1,2潘荪1,2邓隆1,2",https://doi.org/10.3969/j.issn.16728467.2015.01.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1078,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1079,主动脉根部正常的二叶式主动脉瓣(BAV)狭窄伴升主动脉瘤样扩张的手术治疗,"万全超1,2洪涛1,2△王春生1,2丁文军1,2夏利民1,2赵东1,2宋凯1,2潘荪1,2",https://doi.org/10.3969/j.issn.16728467.2015.01.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1079,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1080,同步辐射类同轴成像技术在大鼠肝脏小叶结构微血管显微成像中的应用,"刘骏桢1,2,3;林江1,2,3△;严福华1,2,3,4 ;彭屹峰5;吕巍巍1,2,3 ;邓彪6;杨群6",https://doi.org/10.3969/j.issn.16728467.2015.01.021,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.021,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1080,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1081,利用两种不同上皮细胞体外构建组织工程尿道的比较研究,"谢雪锋1,侯剑刚2△,陈刚1,丁强2",https://doi.org/10.3969/j.issn.16728467.2015.01.022,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.022,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1081,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1082,Meta分析中剂量反应关系的分析方法及其应用,"马骁,杨洋,王莹莹,赵龙刚,孙江伟,谭玉婷,项永兵△",https://doi.org/10.3969/j.issn.16728467.2015.01.023,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.023,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1082,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1083,抗癫药物分类及作用机制的研究进展,"李备栩（综述）,沈忆文,薛爱民,赵子琴△（审校）",https://doi.org/10.3969/j.issn.16728467.2015.01.024,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.024,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1083,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1085,合成材料吊带与尿道中段悬吊术后并发症的关系,"方伟林（综述）,张正望△（审校）,钱伟庆,郑吉琼,叶茂飞",https://doi.org/10.3969/j.issn.16728467.2015.01.025,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.025,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1085,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1084,心脏二尖瓣乳头状弹力纤维瘤1例报告,"赵东1,2△朱仕杰1,2过常发1,2王春生1,2",https://doi.org/10.3969/j.issn.16728467.2015.01.026,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.01.026,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1084,https://jms.fudan.edu.cn/CN/Y2015/V42/I01
1086,辅助T细胞多巴胺受体(DR)表达对类风湿关节炎(RA)患者疾病活动度的影响,魏蕾 1▲; 孙颖 1▲; 马莉莉 1; 纪宗斐 1; 张卓君 1; 戴晓敏 1; 吴万龙1; 岳涛 2; 朱琦 2; 沈杰 2; 姜林娣 1△,https://doi.org/10.3969/j.issn.1672-8467.2015.02.001,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.001,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1086,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1089,吻内侧被盖核(RMTg)参与吗啡引起的大鼠睡眠紊乱,胡珍真 1; 尹豆 2; 叶宸搏 1; 孙焕欣 1; 杨素荣 1△,https://doi.org/10.3969/j.issn.1672-8467.2015.02.002,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.002,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1089,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1090,如皋市极端长寿老人主观幸福感(SWB)与健康、家庭、经济因素的关联研究,"吴迪 1▲; 刘足云 1▲; 李轶 1; 黄佳频 1; 钱德贵 2,3; 陈飞 2; 许俊 2; 李士林 1; 金力 1; 王笑峰 1△",https://doi.org/10.3969/j.issn.1672-8467.2015.02.003,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.003,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1090,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1091,STAT3在新型肠道病毒71型(EV71)感染和复制中的作用初步研究,王艳; 卞良; 刘晴晴; 熊鹰; 李泽阳; 龙健儿△,https://doi.org/10.3969/j.issn.1672-8467.2015.02.004,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.004,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1091,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1092,比较超声造影诊断微小肾细胞癌(MRCC)及>15 mm小肾细胞癌(SRCC)的应用价值,"李翠仙 1,2; 黄备建 1,2△; 薛立云 1,2; 陆清 1,2; 严丽霞 1,2; 闻捷先 1,2; 王文平 1,2",https://doi.org/10.3969/j.issn.1672-8467.2015.02.005,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.005,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1092,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1093,在体骨髓原位造血细胞间纳米通道的扫描电子显微镜(SEM)证据,"鲁姗姗1; 吴彩琴5; 李华2,3; 徐婷1; 葛均波2; 张红旗1,4△",https://doi.org/10.3969/j.issn.1672-8467.2015.02.006,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.006,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1093,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1094,纤维支气管镜下“三明治”疗法治疗肺手术后支气管胸膜瘘(BPF),卢春来; 袁云锋; 葛棣△; 古杰; 胥丰恺,https://doi.org/10.3969/j.issn.1672-8467.2015.02.007,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.007,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1094,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1095,雌激素水平对大豆苷原(DAI)促大鼠成骨细胞分化作用的影响,丁巧灵; 王金凤; 徐小雅△; 周轶; 金慰芳; 王洪复; 高建军,https://doi.org/10.3969/j.issn.1672-8467.2015.02.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1095,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1096,51例急性心肌梗死(AMI)合并心脏破裂(CR)的临床特征及预后,胡嘉禄▲; 黎音亮▲; 颜彦△; 葛均波,https://doi.org/10.3969/j.issn.1672-8467.2015.02.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1096,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1097,富血小板血浆(PRP)对兔早期椎间盘退变(IDD)的干预作用,桂柯科1; 俞永林2△; 任伟民3; 李新4; 董加纯1; 尹望平1,https://doi.org/10.3969/j.issn.1672-8467.2015.02.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1097,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1098,移植肾超声造影(CEUS)定量分析的可重复性,周盛; 齐青△; 何婉媛; 季正标; 金赟杰; 王文平,https://doi.org/10.3969/j.issn.1672-8467.2015.02.011,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.011,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1098,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1099,右美托咪定对女性患者成功置入喉罩时丙泊酚EC50的影响,"王美华1,2; 孙申2; 韩潮2; 葛圣金1△",https://doi.org/10.3969/j.issn.1672-8467.2015.02.012,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.012,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1099,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1100,12例右胸骨旁第3肋间小切口行三瓣膜手术的临床经验,"张致琦1,2; 赵东1,2; 朱仕杰1,2; 王春生1,2△",https://doi.org/10.3969/j.issn.1672-8467.2015.02.013,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.013,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1100,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1101,6例伴MELF浸润方式的子宫内膜癌患者临床分析,"叶荣华1,2; 张旭垠1; 陈晓军1; 王超3△",https://doi.org/10.3969/j.issn.1672-8467.2015.02.014,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.014,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1101,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1102,近红外发光葡聚糖纳米胶活体成像小鼠淋巴结,李洁静1; 蒋蓓绮1; 宋焱艳2; 林超2; 庄志刚1△,https://doi.org/10.3969/j.issn.1672-8467.2015.02.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1102,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1103,普拉克索片在健康人体的药动学研究及安全性评价,"张云轩1,2; 陈笑艳3; 施孝金1△; 卢家红4; 钟大放3; 钟明康1",https://doi.org/10.3969/j.issn.1672-8467.2015.02.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1103,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1104,3种气管插管头位上气道CT三维图像的比较分析,魏薇; 黄施伟; 裘毅敏; 陈莲华△; 李士通,https://doi.org/10.3969/j.issn.1672-8467.2015.02.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1104,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1105,环介导等温扩增(LAMP)试剂盒检测石蜡包埋肝组织中乙型肝炎病毒(HBV)共价闭合环状DNA(cccDNA),周冬青1; 刘成永1△; 王骥 2; 王春颖2; 张克球2; 刘加彬2; 黄海滨2; 候远沛1; 成松1 王鑫1,https://doi.org/10.3969/j.issn.1672-8467.2015.02.018,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.018,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1105,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1106,线粒体电子传递呼吸链及其生物学意义的研究进展,"徐婷1（综述）李华2,3鲁姗姗1张红旗1,4 葛均波3,5△（审校）",https://doi.org/10.3969/j.issn.1672-8467.2015.02.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1106,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1107,RNA依赖的RNA聚合酶(RdRP)与非编码RNA(ncRNA)调控的研究进展,"丁超1,2（综述）; 张兰2; 曹洁1; 于文强2△（审校）",https://doi.org/10.3969/j.issn.1672-8467.2015.02.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1107,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1108,热敏脂质体(TSL)的研究进展,丁昂昂1（综述）; 熊屏1△（审校）; 陈亚珠2,https://doi.org/10.3969/j.issn.1672-8467.2015.02.021,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.021,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1108,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1109,多发性肌炎(PM)/皮肌炎(DM)相关的肺间质病变(ILD)发病机制的研究进展,张立（综述）; 王强△（审校）,https://doi.org/10.3969/j.issn.1672-8467.2015.02.022,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.022,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1109,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1110,茶多酚(TP)与皮肤病治疗的研究进展,张双双（综述）; 方芳△（审校）,https://doi.org/10.3969/j.issn.1672-8467.2015.02.023,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.023,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1110,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1111,同步辐射衍射增强成像(DEI)技术检测离体人肝细胞癌(HCC)新生血管,李蓓蕾1; 张一秋1; 蔡良1; 侯晓广1; 石洪成1; 袁清习2; 陈绍亮1△,https://doi.org/10.3969/j.issn.1672-8467.2015.02.024,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.024,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1111,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1112,腺样囊性癌(ACC)致食管气管瘘1例报道,金玉麟; 詹成; 王琳; 陈力; 时雨△; 王群,https://doi.org/10.3969/j.issn.1672-8467.2015.02.025,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2015.02.025,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1112,https://jms.fudan.edu.cn/CN/Y2015/V42/I02
1113,MK-801急性处理改变斑马鱼幼鱼自发运动和焦虑行为,"王炳华1,林佳1,刘秀云1,张颖蓝1,籍永霞1,彭小兰1,郭宁2,黄国英1,李强1△",https://doi.org/10.3969/j.issn.16728467.2015.03.001,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.001,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1113,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1114,miR-132调节非小细胞肺癌hedgehog信号通路受体基因PTCH1及细胞增殖、迁移和侵袭,"杨秀方1▲,褚凯丽1▲,李媛1,李瑶1,黄燕1△",https://doi.org/10.3969/j.issn.16728467.2015.03.002,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.002,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1114,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1115,CD73对动脉粥样硬化中血管平滑肌细胞的作用,"杨佳音1,简蓉蓉2,许雅丽3,周平1△",https://doi.org/10.3969/j.issn.16728467.2015.03.003,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.003,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1115,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1116,RIPK1抑制糖皮质激素体外诱导的间充质干细胞凋亡,"杭栋华,李夏,曹雷,朱宗昊,王建东,徐乔龙,王秋根,李凡△",https://doi.org/10.3969/j.issn.16728467.2015.03.004,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.004,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1116,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1117,输注氨基酸治疗术后低体温寒战的随机双盲对照临床研究,"钟桥生,王蓓,付树英,王亚弟,葛圣金△",https://doi.org/10.3969/j.issn.16728467.2015.03.005,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.005,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1117,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1118,骨髓抑制性细胞在肝细胞癌患者外周血中的水平及其临床价值,"高兴辉,吴炯,戴谦,沈敏娜,郭玮△",https://doi.org/10.3969/j.issn.16728467.2015.03.006,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.006,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1118,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1119,经心尖导管植入自膨胀式主动脉瓣支架动物实验,"陈翔1,朱玉峰2,张本3,张志钢2,王飞宇2,储国俊2,王韦4,赵仙先2,秦永文2,葛均波1△",https://doi.org/10.3969/j.issn.16728467.2015.03.007,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.007,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1119,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1120,4种肥胖测量指标与高脂血症关系的比较研究及适宜切点的选择,"王琨1,李淑元1,金力1,2,王笑峰1,2△",https://doi.org/10.3969/j.issn.16728467.2015.03.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1120,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1121,同种异体脂肪源性间充质干细胞复合β-磷酸三钙支架修复兔桡骨大段骨缺损,"吴子征1,李受珉2,王泽2,李智3,张键2△",https://doi.org/10.3969/j.issn.16728467.2015.03.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1121,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1122,补肾益气方对反复自然流产患者外周血调节性T细胞的影响,"吕蓓丽,归绥琪,王海燕△",https://doi.org/10.3969/j.issn.16728467.2015.03.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1122,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1123,纳米二氧化钛对小鼠心肌细胞DNA的损伤及叔丁基对苯二酚的拮抗作用,"姜文博1,刘诣2,朱越2,于江帆1,李杰3,胡金凤1,张荣2,郭会彩2△",https://doi.org/10.3969/j.issn.16728467.2015.03.011,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.011,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1123,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1124,133例胃癌肝转移患者的预后分析,"张雯,余一祎,王妍,崔越宏,刘天舒△",https://doi.org/10.3969/j.issn.16728467.2015.03.012,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.012,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1124,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1125,非小细胞肺癌患者外周血Th17和Treg表达的意义,"何燕超1,2；施劲东2；梅周芳2；钱凌2；黄琦慧2；揭志军1,2△",https://doi.org/10.3969/j.issn.16728467.2015.03.013,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.013,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1125,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1126,氯胺酮的快速抗抑郁作用与大鼠缰核内βCaMKⅡ表达下调的关系,李倩倩，周国霞，蒋克泉，朋立超△,https://doi.org/10.3969/j.issn.16728467.2015.03.014,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.014,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1126,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1127,磁共振弥散加权成像鉴别子宫肉瘤和其他子宫良性肿块的价值,张国福，谷守欣，张鹤△，田晓梅,https://doi.org/10.3969/j.issn.16728467.2015.03.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1127,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1128,Stanford A型主动脉夹层差异表达基因生物学通路分析,潘荪，洪涛，王春生△,https://doi.org/10.3969/j.issn.16728467.2015.03.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1128,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1129,干眼患者角膜结膜染色特点及相关因素分析,沈光林，马晓萍△,https://doi.org/10.3969/j.issn.16728467.2015.03.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1129,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1130,胸骨肿瘤切除后用钛网重建胸壁12例临床分析,薛亮1，姜明2，袁云锋1，钱成1，王群1，范虹1，刘愉1，葛棣1，徐松涛1△,https://doi.org/10.3969/j.issn.16728467.2015.03.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1130,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
1131,重症监护室及母婴同室新生儿医院感染的特点比较,姚莉，张素珍△,https://doi.org/10.3969/j.issn.16728467.2015.03.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.16728467.2015.03.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1131,https://jms.fudan.edu.cn/CN/Y2015/V42/I03
